ID,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,SDSS,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,angDist
5156,5.87729E+17,58:37.8,+00:52:14.7,25,0.16,0.04,0,0.76,0.04,0,0.8,0.09,0.868,1,0,0,J095837.75+005214.7,149.657306,0.870755,0.045,0.044,0,,3,,890021058,2001.1454,3,0.03904,18.201,0.028,17.039,0.005,16.582,0.005,16.291,0.005,16.073,0.014,0.054443
5157,5.87731E+17,14:12.6,+01:10:10.2,55,0.018,0.873,0,0.055,0,0.055,0.927,0.018,0.927,1,0,0,J001412.63+011010.1,3.552646,1.169493,0.059,0.057,0,,3,,4.0001E+11,2001.7887,3,0.03896,17.668,0.034,16.362,0.005,15.829,0.004,15.532,0.005,15.315,0.015,0.079453
5158,5.87743E+17,47:21.9,+16:17:41.8,37,0.027,0,0.054,0.919,0,0,0.973,0.008,0.992,1,0,0,J144721.87+161741.8,221.841152,16.294955,0.069,0.062,167,,3,,9.2329E+11,2005.3563,3,0.07164,19.045,0.074,17.468,0.008,16.691,0.007,16.244,0.007,15.914,0.016,0.063507
5159,5.87737E+17,20:24.4,+33:20:10.6,30,0.867,0,0,0.033,0.1,0,0.033,0.853,0.046,0,0,1,J152024.36+332010.6,230.101533,33.336282,0.037,0.032,153,,3,,890000010,2003.3303,2,0.0817,19.345,0.037,18.159,0.006,17.553,0.006,17.132,0.006,16.872,0.015,0.030367
5160,5.88018E+17,36:54.6,+46:48:06.4,33,0.091,0,0.879,0.03,0,0,0.909,0.091,0.909,1,0,0,J143654.61+464806.4,219.227558,46.801785,0.05,0.039,64,,3,,9.0001E+11,2003.2456,3,0.03643,16.951,0.014,15.145,0.002,14.363,0.002,13.975,0.002,13.69,0.004,0.04769
5161,5.88018E+17,28:32.8,+36:41:08.7,73,0.411,0.137,0.164,0.26,0.027,0,0.562,0.254,0.715,1,0,0,J142832.83+364108.7,217.136828,36.685749,0.04,0.039,151,,3,,1090000030,2003.3135,3,0.08334,18.212,0.021,16.676,0.004,15.906,0.003,15.485,0.003,15.177,0.006,0.015922
5162,5.87732E+17,10:56.2,+35:13:24.4,30,0.567,0.067,0.033,0.233,0.1,0,0.333,0.29,0.575,0,0,1,J081056.21+351324.3,122.734222,35.223437,0.058,0.053,141,,3,,10020010,2001.9642,3,0.0853,19.318,0.068,17.877,0.007,17.064,0.005,16.6,0.005,16.249,0.01,0.048247
5163,5.87723E+17,16:24.1,+00:51:34.8,27,0.963,0.037,0,0,0,0,0.037,0.908,0.092,0,1,0,J131624.13+005134.8,199.100568,0.859672,0.048,0.047,90,,3,,1.0001E+11,1999.218,2,0.07891,18.788,0.039,16.959,0.005,16.011,0.003,15.548,0.003,15.182,0.007,0.058189
5164,5.87742E+17,54:04.5,+25:32:15.3,34,0.441,0.147,0.118,0.265,0.029,0,0.529,0.197,0.766,1,0,0,J125404.49+253215.2,193.518741,25.537581,0.06,0.055,87,,3,,9.0101E+11,2005.0499,3,0.07113,18.025,0.022,16.702,0.004,16.014,0.004,15.578,0.004,15.344,0.008,0.030786
5165,5.8774E+17,22:48.0,+26:21:16.4,23,0.087,0,0.87,0.043,0,0,0.913,0.031,0.969,1,0,0,J142247.94+262116.3,215.699769,26.354543,0.061,0.061,0,,3,,4.0101E+11,2004.3897,3,0.03842,18.844,0.061,17.499,0.008,17.02,0.008,16.769,0.011,16.688,0.035,0.085962
5166,5.87724E+17,09:04.3,+12:19:51.1,24,0.667,0.083,0,0.167,0.083,0,0.25,0.355,0.519,0,0,1,J020904.34+121951.1,32.268109,12.330882,0.05,0.048,173,,3,,1.90001E+12,1999.7821,2,0.06305,19.729,0.073,18.229,0.023,17.398,0.012,16.9,0.008,16.581,0.019,0.093613
5167,5.87742E+17,28:41.3,+26:47:54.1,42,1,0,0,0,0,0,0,1,0,0,1,0,J122841.25+264754.0,187.171895,26.798342,0.072,0.057,179,,3,,4.0189E+11,2004.9732,2,0.06294,17.116,0.024,15.101,0.003,14.074,0.002,13.553,0.002,13.136,0.003,0.097846
5168,5.87726E+17,21:40.7,+59:43:53.0,58,0.052,0.034,0.862,0.034,0,0.017,0.931,0.017,0.965,1,0,0,J172140.65+594353.0,260.419378,59.731401,0.036,0.034,21,,3,,10021000,2000.2641,2,0.07846,18.802,0.057,17.61,0.012,16.975,0.008,16.615,0.008,16.376,0.02,0.043829
5169,5.87743E+17,26:10.2,+18:54:26.7,58,0.086,0.69,0.034,0.138,0.017,0.034,0.862,0.021,0.924,1,0,0,J132610.23+185426.6,201.542628,18.907392,0.087,0.073,175,,3,,1010000158,2005.3562,3,0.07085,18.691,0.072,17.435,0.01,16.975,0.01,16.728,0.012,16.61,0.039,0.089316
5170,5.87743E+17,28:45.0,+18:30:04.2,19,0.684,0,0,0.263,0.053,0,0.263,0.668,0.28,0,0,1,J152845.00+183004.2,232.187504,18.501171,0.057,0.052,159,,3,,1090000010,2005.3618,3,0.05425,19.647,0.064,17.912,0.006,16.995,0.005,16.509,0.005,16.151,0.011,0.020833
5171,5.88018E+17,42:31.6,+09:54:42.5,40,0.725,0.025,0.025,0.15,0.075,0,0.2,0.716,0.209,0,0,1,J124231.62+095442.4,190.631786,9.911793,0.064,0.057,90,,3,,1010020010,2003.3186,3,0.08355,19.75,0.061,17.766,0.006,16.806,0.005,16.39,0.004,16.051,0.009,0.049333
5172,5.87728E+17,40:50.6,+03:04:28.8,40,0.35,0.375,0.025,0.225,0.025,0,0.625,0.185,0.787,0,0,1,J104050.58+030428.8,160.210772,3.074669,0.055,0.052,90,,3,,10021110,2000.9787,3,0.08438,18.923,0.064,17.043,0.006,16.11,0.005,15.659,0.005,15.357,0.011,0.071063
5173,5.87728E+17,01:14.7,-07:53:46.0,33,0.909,0,0,0.03,0.061,0,0.03,0.847,0.085,0,0,1,J020114.68-075346.0,30.311188,-7.896116,0.048,0.041,94,,3,,10000000,2000.9066,2,0.09491,19.584,0.064,17.768,0.007,16.733,0.005,16.304,0.005,15.938,0.011,0.078036
5174,5.87726E+17,42:05.4,+60:52:59.3,22,0.773,0.045,0,0.136,0.045,0,0.182,0.397,0.517,0,0,1,J094205.37+605259.3,145.522405,60.88316,0.043,0.036,127,,3,,2E+14,2000.2634,3,0.09729,20.237,0.1,18.504,0.01,17.498,0.008,17.066,0.007,16.689,0.016,0.092295
5175,5.87742E+17,53:12.5,+26:08:24.7,37,0.811,0,0.027,0,0.162,0,0.027,0.81,0.028,0,0,1,J105312.50+260824.7,163.302105,26.140195,0.065,0.057,100,,3,,1010000000,2005.0471,3,0.09458,20.148,0.077,18.175,0.008,17.239,0.006,16.799,0.006,16.441,0.015,0.06483
5176,5.87732E+17,56:52.2,+29:03:02.0,22,0.318,0,0.5,0.091,0.091,0,0.591,0.089,0.798,1,0,0,J075652.25+290302.0,119.217721,29.05057,0.063,0.061,135,,3,,0000022A90020000,2002.0242,3,0.06943,19.563,0.05,18.232,0.01,17.555,0.01,17.139,0.011,16.898,0.02,0.178692
5177,5.87736E+17,48:20.7,+34:51:05.4,68,0.912,0.015,0,0.015,0.044,0.015,0.029,0.835,0.095,0,0,1,J154820.65+345105.4,237.086054,34.851504,0.06,0.05,57,,3,,90020110,2003.1935,3,0.09405,19.799,0.077,17.632,0.007,16.58,0.004,16.08,0.005,15.689,0.008,0.087576
5178,5.87734E+17,08:29.0,+43:36:15.3,28,0.143,0,0.393,0.464,0,0,0.857,0.027,0.973,1,0,0,J160828.94+433615.3,242.120621,43.604266,0.058,0.052,45,,3,,90020110,2002.4374,3,0.08482,19.334,0.077,18.002,0.011,17.538,0.009,17.22,0.01,17.107,0.042,0.05872
5179,5.87733E+17,14:23.4,+50:43:59.6,36,0.333,0.028,0.139,0.417,0.083,0,0.583,0.087,0.806,0,0,1,J101423.35+504359.5,153.597326,50.733205,0.056,0.052,27,,3,,10000000,2002.248,3,0.07901,18.946,0.053,17.792,0.01,17.376,0.009,17.066,0.01,16.972,0.035,0.099979
5180,5.88017E+17,53:20.0,+44:40:53.7,31,0.097,0,0,0.903,0,0,0.903,0.028,0.972,1,0,0,J105320.02+444053.6,163.333431,44.681574,0.062,0.054,107,,3,,1.03294E+11,2003.1768,3,0.05238,19.474,0.072,17.894,0.009,17.17,0.007,16.727,0.007,16.396,0.015,0.077622
5181,5.87737E+17,52:40.8,+23:11:58.4,25,0.64,0.04,0,0.24,0.04,0.04,0.28,0.64,0.28,0,0,1,J165240.83+231158.3,253.170139,23.199534,0.065,0.054,45,,3,,90021010,2003.4068,3,0.03548,18.454,0.028,16.606,0.004,15.763,0.003,15.351,0.003,15.016,0.005,0.090321
5182,5.87745E+17,21:23.7,+16:42:33.0,30,0.6,0.033,0.033,0.167,0.167,0,0.233,0.316,0.446,0,0,1,J092123.65+164233.0,140.34858,16.709167,0.059,0.055,105,,3,,1010000000,2005.8412,3,0.09948,19.12,0.042,18,0.008,17.448,0.008,17.063,0.007,16.849,0.018,0.011956
5183,5.88016E+17,19:05.6,-01:14:06.5,26,0.769,0,0.077,0.038,0.115,0,0.115,0.656,0.214,0,0,1,J231905.61-011406.5,349.773386,-1.235138,0.059,0.049,0,,3,,10000030,2002.6784,2,0.09332,19.856,0.089,17.967,0.009,17.063,0.006,16.632,0.006,16.275,0.013,0.110409
5184,5.88018E+17,20:53.9,+11:16:05.0,30,0.133,0,0,0.833,0.033,0,0.833,0.021,0.942,1,0,0,J132053.87+111605.0,200.224482,11.26806,0.062,0.053,176,,3,,3290000000,2003.2232,3,0.08666,20.04,0.105,18.417,0.01,17.558,0.008,17.073,0.007,16.721,0.016,0.065303
5185,5.8774E+17,47:01.6,+20:10:07.2,70,0.871,0,0,0.086,0.043,0,0.086,0.799,0.155,0,0,1,J154701.59+201007.2,236.756661,20.168669,0.057,0.049,157,,3,,1010021000,2004.3925,3,0.07611,19.774,0.067,18.032,0.008,17.142,0.006,16.721,0.006,16.424,0.013,0.021081
5186,5.88018E+17,51:02.9,+12:39:31.5,38,0.605,0,0.158,0.158,0.079,0,0.316,0.269,0.611,0,0,1,J135102.90+123931.4,207.762099,12.658746,0.061,0.051,175,,3,,1010020010,2003.2451,2,0.09836,19.041,0.054,17.575,0.007,16.892,0.005,16.531,0.006,16.285,0.013,0.092355
5187,5.87726E+17,31:37.1,+01:58:43.4,26,0.038,0,0,0.923,0.038,0,0.923,0.012,0.949,1,0,0,J103137.08+015843.3,157.904537,1.978714,0.068,0.055,91,,3,,10020010,2000.3428,3,0.03063,18.87,0.047,17.695,0.008,17.245,0.008,17.002,0.009,16.853,0.029,0.034131
5188,5.8774E+17,13:01.6,+20:54:37.3,31,0.452,0,0,0.129,0.419,0,0.129,0.425,0.151,0,0,1,J151301.58+205437.2,228.25662,20.910354,0.054,0.053,76,,3,,1010000000,2004.4497,3,0.08015,19.621,0.048,18.274,0.007,17.623,0.006,17.217,0.006,17.042,0.018,0.030703
5189,5.87737E+17,45:31.4,+25:43:21.2,30,0.9,0,0,0.067,0.033,0,0.067,0.867,0.1,0,0,1,J154531.37+254321.2,236.380717,25.722569,0.059,0.048,152,,3,,10000010,2003.4804,3,0.08756,20.302,0.084,18.215,0.007,17.227,0.005,16.771,0.005,16.402,0.012,0.055999
5190,5.88011E+17,57:57.1,+05:25:14.6,30,0.033,0,0.5,0.467,0,0,0.967,0.012,0.988,1,0,0,J125757.10+052514.6,194.487941,5.420728,0.085,0.065,179,,3,,90020010,2001.2901,2,0.04588,18.905,0.051,17.383,0.007,16.6,0.006,16.152,0.006,15.792,0.011,0.065384
5191,5.87736E+17,10:46.2,+38:40:21.7,28,0.179,0.071,0.286,0.429,0.036,0,0.786,0.041,0.918,1,0,0,J151046.16+384021.6,227.692349,38.672667,0.054,0.053,61,,3,,810020158,2003.1935,3,0.08158,18.965,0.049,17.667,0.007,17.052,0.006,16.728,0.007,16.497,0.019,0.122884
5192,5.87731E+17,02:25.6,+00:16:16.4,49,0.918,0,0.02,0.041,0.02,0,0.061,0.887,0.092,0,1,0,J210225.60+001616.4,315.60668,0.271224,0.061,0.055,0,,3,,10021110,2001.7882,3,0.05468,18.415,0.038,16.496,0.004,15.551,0.003,15.099,0.003,14.718,0.007,0.048136
5193,5.88291E+17,26:28.3,+14:01:42.3,32,0.656,0.031,0,0.188,0.125,0,0.219,0.255,0.516,0,0,1,J002628.33+140142.2,6.618073,14.028408,0.057,0.038,179,,3,,10000000,2000.9151,2,0.08704,19.859,0.062,18.661,0.016,18.071,0.011,17.743,0.013,17.502,0.031,0.113702
5194,5.88299E+17,28:11.7,+45:46:18.9,68,0.853,0,0.074,0.044,0.029,0,0.118,0.816,0.154,0,0,1,J132811.65+454618.9,202.048551,45.771934,0.047,0.039,77,,3,,10000010,2003.1908,2,0.06101,19.237,0.046,17.328,0.005,16.46,0.004,16.076,0.004,15.733,0.008,0.066839
5195,5.88016E+17,58:40.5,-00:14:54.8,29,0,0.517,0.069,0.241,0,0.172,0.828,0,0.828,1,0,0,J015840.47-001454.8,29.668623,-0.248564,0.059,0.049,0,,3,,10020010,2002.6787,2,0.08095,18.031,0.027,16.893,0.005,16.377,0.004,16.015,0.005,15.861,0.013,0.031283
5196,5.87735E+17,37:13.9,+10:12:06.9,27,0.296,0.037,0.074,0.333,0.111,0.148,0.444,0.118,0.577,0,0,1,J123713.88+101206.8,189.307868,10.201901,0.094,0.088,0,,3,,1010021100,2002.9446,2,0.07498,18.902,0.081,17.673,0.01,17.225,0.012,16.939,0.014,16.887,0.057,0.061742
5197,5.87723E+17,34:07.5,+00:01:43.9,29,0.69,0.138,0.034,0.069,0.069,0,0.241,0.335,0.551,0,0,1,J133407.48+000143.8,203.531201,0.028859,0.052,0.051,90,,3,,10020000,1999.2181,2,0.07285,18.655,0.031,17.354,0.006,16.77,0.005,16.42,0.006,16.218,0.015,0.027849
5198,5.8774E+17,15:24.8,+31:43:04.3,36,0,0,0,1,0,0,1,0,1,1,0,0,J131524.79+314304.2,198.853325,31.717851,0.053,0.052,166,,3,,4.0101E+11,2004.3158,3,0.05064,19.11,0.116,17.451,0.007,16.75,0.006,16.358,0.006,16.021,0.014,0.044523
5199,5.88024E+17,59:26.5,+20:29:27.1,28,0.214,0,0,0.714,0.071,0,0.714,0.214,0.714,0,0,1,J125926.50+202927.1,194.860424,20.49087,0.07,0.07,0,,3,,1090020010,2005.2522,3,0.07564,17.926,0.016,17.128,0.005,16.497,0.004,15.984,0.004,15.746,0.006,0.040525
5200,5.87732E+17,50:09.0,+53:22:09.0,52,0.577,0,0.173,0.115,0.096,0.038,0.288,0.269,0.535,0,0,1,J115009.04+532209.0,177.537682,53.369176,0.055,0.05,96,,3,,4.0081E+11,2002.0354,3,0.05263,18.033,0.022,17.538,0.007,17.519,0.009,17.471,0.013,17.704,0.052,0.047212
5201,5.87743E+17,07:31.0,+16:45:18.1,36,0.083,0,0,0.778,0.111,0.028,0.778,0.024,0.831,0,0,1,J110731.03+164518.0,166.879325,16.755015,0.118,0.107,6,,3,,1890000258,2005.416,3,0.02675,19.695,0.141,18.188,0.015,17.762,0.015,17.558,0.025,17.585,0.088,0.054345
5202,5.87729E+17,32:24.3,+57:05:42.3,23,0.087,0.087,0,0.826,0,0,0.913,0.069,0.931,1,0,0,J153224.29+570542.1,233.101236,57.095048,0.049,0.04,48,,3,,10020010,2001.2246,2,0.03974,17.44,0.026,16.025,0.004,15.563,0.004,15.278,0.004,15.069,0.009,0.130244
5203,5.88011E+17,41:30.5,+05:56:48.7,61,0.82,0.033,0.016,0.066,0.066,0,0.115,0.563,0.332,0,0,1,J114130.51+055648.6,175.377128,5.946849,0.061,0.05,91,,3,,22294000048,2001.2899,2,0.0981,19.756,0.083,17.911,0.008,16.963,0.006,16.546,0.006,16.161,0.013,0.044848
5204,5.88018E+17,45:54.7,+43:06:36.9,25,0.52,0.24,0.04,0.08,0.08,0.04,0.36,0.188,0.634,0,0,1,J104554.73+430636.9,161.478063,43.110252,0.044,0.04,16,,3,,1010000110,2003.2313,2,0.08182,19.226,0.066,17.916,0.01,17.21,0.008,16.884,0.01,16.674,0.023,0.053655
5205,5.87738E+17,06:37.0,+54:27:06.9,27,0.333,0,0,0.667,0,0,0.667,0.126,0.874,1,0,0,J080636.98+542706.9,121.654098,54.451927,0.052,0.048,58,,3,,1010020110,2003.9134,2,0.04811,19.29,0.073,17.51,0.007,16.661,0.006,16.244,0.006,15.913,0.015,0.048128
5206,5.87742E+17,12:00.2,+24:31:34.8,57,0.702,0,0.018,0.07,0.193,0.018,0.088,0.679,0.109,0,0,1,J121200.17+243134.7,183.000713,24.526332,0.084,0.062,1,,3,,1010020000,2005.0499,3,0.02129,19.563,0.06,18.051,0.012,17.361,0.007,17.048,0.007,16.813,0.02,0.120914
5207,5.87729E+17,08:04.7,+03:39:39.8,35,0.371,0,0.4,0.2,0.029,0,0.6,0.106,0.857,1,0,0,J150804.64+033939.8,227.019372,3.661059,0.048,0.045,86,,3,,10020030,2001.214,2,0.09281,18.739,0.043,17.479,0.007,16.867,0.006,16.499,0.006,16.269,0.016,0.016521
5208,5.87732E+17,01:46.8,+00:44:35.3,25,0.28,0,0.16,0.56,0,0,0.72,0.089,0.911,1,0,0,J020146.83+004435.3,30.445131,0.743149,0.062,0.05,90,,3,,10021000,2001.8898,3,0.0434,18.526,0.032,17.38,0.009,16.922,0.009,16.655,0.011,16.443,0.025,0.042573
5209,5.87742E+17,10:17.1,+21:51:19.4,26,0.808,0,0,0.154,0.038,0,0.154,0.697,0.261,0,1,0,J111017.04+215119.3,167.571035,21.855387,0.073,0.067,7,,3,,3290000000,2005.1891,3,0.03225,19.812,0.097,18.241,0.013,17.5,0.011,17.173,0.012,16.961,0.03,0.023612
5210,5.87737E+17,49:10.8,+08:50:52.7,55,0.782,0.018,0,0.127,0.073,0,0.145,0.729,0.197,0,0,1,J134910.83+085052.7,207.295123,8.847973,0.053,0.051,173,,3,,10020010,2003.3216,3,0.07049,18.943,0.042,17.026,0.005,16.129,0.004,15.714,0.004,15.39,0.007,0.0073
5211,5.88018E+17,53:21.6,+06:32:24.3,59,0.729,0.102,0,0.102,0.051,0.017,0.203,0.559,0.361,0,0,1,J125321.58+063224.2,193.339939,6.540076,0.068,0.057,178,,3,,1090000110,2003.2481,3,0.09153,20.08,0.09,18.191,0.01,17.133,0.006,16.633,0.005,16.25,0.011,0.073601
5212,5.87729E+17,41:32.5,+04:11:39.0,32,0.625,0,0,0.094,0.156,0.125,0.094,0.623,0.096,0,0,1,J134132.53+041139.0,205.385563,4.194174,0.051,0.043,178,,3,,90021010,2001.2139,2,0.02372,19.099,0.051,17.517,0.006,16.679,0.005,16.286,0.004,16.029,0.01,0.078042
5213,5.87743E+17,41:09.8,+58:44:56.9,25,0.4,0.04,0.04,0.48,0.04,0,0.56,0.087,0.857,1,0,0,J114109.80+584456.8,175.290864,58.749121,0.032,0.024,9,,3,,1010020030,2005.4379,2,0.08246,19.522,0.073,18.063,0.01,17.367,0.007,16.968,0.007,16.687,0.017,0.067772
5214,5.87742E+17,18:16.5,+13:56:32.8,37,0.459,0.108,0.027,0.351,0.054,0,0.486,0.102,0.816,1,0,0,J081816.52+135632.7,124.56886,13.942428,0.054,0.05,119,,3,,1010021000,2005.0469,2,0.09259,19.429,0.067,18.118,0.01,17.476,0.009,17.111,0.008,16.893,0.026,0.07896
5215,5.8773E+17,28:28.6,+40:43:14.8,34,0,1,0,0,0,0,1,0,1,1,0,0,J162828.62+404314.9,247.119271,40.720822,0.059,0.051,127,,3,,10021010,2001.3918,2,0.02871,17.412,0.026,16.102,0.004,15.52,0.003,15.212,0.003,14.973,0.008,0.169155
5216,5.87726E+17,33:18.4,+02:08:05.4,46,0.913,0,0.022,0.043,0.022,0,0.065,0.862,0.115,0,0,1,J113318.39+020805.3,173.326626,2.134826,0.051,0.043,0,,3,,10000010,2000.3429,3,0.09987,19.198,0.05,17.257,0.005,16.253,0.004,15.816,0.004,15.459,0.008,0.026872
5217,5.87739E+17,05:09.9,+40:37:25.8,54,0.704,0,0,0.056,0.241,0,0.056,0.702,0.057,0,0,1,J120509.84+403725.8,181.291036,40.623846,0.048,0.039,3,,3,,1010020200,2004.1299,2,0.05204,20.333,0.054,18.488,0.007,17.546,0.006,17.074,0.006,16.753,0.01,0.048438
5218,5.87737E+17,03:09.9,+15:17:45.2,55,0.927,0,0,0.036,0.036,0,0.036,0.768,0.172,0,0,1,J130309.92+151745.2,195.791346,15.295894,0.068,0.063,176,,3,,90000010,2003.4091,3,0.08124,19.785,0.074,18.011,0.008,17.134,0.006,16.719,0.007,16.415,0.016,0.102137
5219,5.88018E+17,38:46.2,+28:40:46.0,65,0.938,0.015,0,0.031,0,0.015,0.046,0.92,0.065,0,1,0,J163846.20+284046.0,249.692498,28.679466,0.072,0.065,45,,3,,10021010,2003.4065,2,0.05357,17.647,0.024,15.721,0.003,14.866,0.002,14.453,0.003,14.144,0.005,0.077898
5220,5.87742E+17,01:26.2,+20:32:05.6,34,0.147,0,0.794,0.059,0,0,0.853,0.08,0.92,1,0,0,J100126.22+203205.6,150.359266,20.534899,0.061,0.054,13,,3,,4.0081E+11,2005.096,3,0.06716,18.51,0.051,17.26,0.007,16.55,0.005,16.212,0.005,15.979,0.014,0.093735
5221,5.87726E+17,10:58.2,+64:22:25.3,41,0.78,0,0.024,0.073,0.122,0,0.098,0.633,0.217,0,0,1,J141058.24+642225.3,212.742687,64.373704,0.038,0.025,65,,3,,90000010,2000.3211,2,0.06806,18.975,0.05,17.22,0.005,16.411,0.004,16.021,0.005,15.745,0.011,0.046622
5222,5.87739E+17,45:28.3,+39:07:09.6,31,0.194,0.581,0,0.194,0.032,0,0.774,0.06,0.904,1,0,0,J134528.25+390709.6,206.367729,39.119337,0.043,0.039,164,,3,,1010020010,2004.0753,3,0.05213,18.221,0.028,16.971,0.005,16.464,0.004,16.174,0.005,15.962,0.011,0.059042
5223,5.87724E+17,17:06.2,+13:50:46.1,57,0.035,0.018,0.947,0,0,0,0.965,0.012,0.988,1,0,0,J011706.22+135046.1,19.275938,13.846158,0.084,0.081,82,,3,,4.0081E+11,1999.782,2,0.04803,19.116,0.086,17.676,0.012,17.177,0.01,16.897,0.012,16.67,0.031,0.098902
5224,5.87734E+17,58:05.0,+58:16:44.3,29,0.966,0,0,0,0.034,0,0,0.966,0,0,1,0,J135805.01+581644.2,209.520879,58.278969,0.037,0.036,170,,3,,10021110,2002.4372,2,0.06002,18.342,0.04,16.123,0.004,15.064,0.003,14.541,0.003,14.163,0.005,0.013735
5225,5.87726E+17,30:12.9,+01:37:42.4,26,0.269,0.038,0.077,0.462,0.077,0.077,0.577,0.062,0.749,0,0,1,J123012.90+013742.4,187.553754,1.628459,0.052,0.05,90,,3,,890020058,2000.3403,2,0.07518,19.198,0.044,18.081,0.009,17.631,0.008,17.265,0.009,17.126,0.026,0.054348
5226,5.87733E+17,44:22.2,+08:10:30.8,24,0,0.042,0.667,0.25,0.042,0,0.958,0,0.958,1,0,0,J114422.23+081030.8,176.092649,8.175227,0.07,0.06,2,,3,,4.40089E+12,2002.1745,3,0.01961,16.478,0.013,15.33,0.003,14.837,0.003,14.597,0.003,14.428,0.006,0.065363
5227,5.87726E+17,54:58.1,+02:56:35.1,29,0.241,0.034,0.138,0.517,0.069,0,0.69,0.079,0.842,0,0,1,J125458.12+025635.1,193.742172,2.943099,0.08,0.052,179,,3,,2E+14,2000.3431,3,0.04744,18.998,0.056,17.746,0.009,17.327,0.009,17.038,0.012,16.838,0.033,0.059648
